seed,condition,facts,item,depth,ntok,logprob_per_token
0,cold,A,72,0.8413,22,-1.851446292648854
0,cold,A,73,0.344,24,-2.0299743238526085
0,cold,A,74,0.7469,45,-2.176349801545722
0,cold,A,75,0.7303,26,-0.08022239963520406
0,cold,A,76,0.1782,18,-0.5442713239624735
0,cold,A,77,0.702,18,-2.200442263390869
0,cold,A,78,0.5409,29,-2.8483933363449037
0,cold,A,79,0.9834,30,-1.8761678645697732
0,cold,A,80,0.7947,39,-1.9689688832634904
0,cold,A,81,0.407,18,-1.1891833912466407
0,cold,A,82,0.7191,29,-1.3206120624942335
0,cold,A,83,0.3179,22,-2.1568881445987658
0,cold,A,84,0.0,34,-1.481697687312536
0,cold,A,85,0.9924,49,-2.217838837300387
0,cold,A,86,0.4594,32,-1.2472325098514148
0,cold,A,87,0.2732,15,-2.16799760038654
0,cold,A,88,0.9188,20,-2.812780985608697
0,cold,A,89,0.6345,21,-2.6875187521135167
0,cold,A,90,0.8174,25,-1.911216166689992
0,cold,A,91,0.1968,18,-2.1347783751682274
0,cold,A,92,0.8806,39,-2.8198394143643477
0,cold,A,93,0.1704,16,-2.0703848898410797
0,cold,A,94,0.4492,31,-3.8297362776788613
0,cold,A,95,0.3757,181,-2.4521511504569227
0,cold,A,96,0.8829,31,-1.9784584929422577
0,cold,A,97,0.704,33,-2.3354437509551644
0,cold,A,98,0.8042,21,-2.8020648757616677
0,cold,A,99,0.3568,14,-0.8438758489470014
0,cold,A,100,0.3981,89,-2.2467074676486223
0,cold,A,101,0.5711,19,-1.5518576792490326
0,cold,A,102,0.2236,25,-2.57301612354815
0,cold,A,103,0.3076,40,-1.3822229555524246
0,cold,A,104,0.9151,20,-2.122308252193034
0,cold,A,105,0.5317,19,-2.7246235867864206
0,cold,A,106,0.0935,31,-2.569879246428759
0,cold,A,107,0.9386,29,-2.3113796404073144
0,cold,A,108,0.8395,19,-3.162922584304684
0,cold,A,109,0.5381,15,-5.328186987837156
0,cold,A,110,0.7327,24,-3.1986883142575
0,cold,A,111,0.544,31,-0.7246782845261717
0,cold,A,112,0.6863,49,-2.6988213432677166
0,cold,A,113,0.932,16,-3.2395290471613407
0,cold,A,114,0.8702,27,-2.130556979940997
0,cold,A,115,0.2682,33,-2.7004881753766146
0,cold,A,116,0.3532,43,-1.7565223685317526
0,cold,A,117,0.1613,53,-2.4475547594387157
0,cold,A,118,0.3297,32,-3.711989229224855
0,cold,A,119,0.4038,36,-2.743778886108986
0,cold,A,120,0.7875,41,-2.4551177323900912
0,cold,A,121,0.2662,21,-2.634954895646799
0,cold,A,122,0.573,11,-2.99456637843766
0,cold,A,123,0.1664,15,-1.9333851103205233
0,cold,A,124,0.347,62,-1.8708692312530995
0,cold,A,125,0.1868,22,-1.1467756051765305
0,cold,A,126,0.6696,19,-1.9390539959621444
0,cold,A,127,0.2621,18,-0.08072509950175623
0,cold,A,128,0.5855,25,-3.5922201001644134
0,cold,A,129,0.2797,19,-0.05211159490519142
0,cold,A,130,0.3669,30,-0.8534232172047874
0,cold,A,131,0.6975,27,-3.925139320117456
0,cold,A,132,0.3638,27,-1.354723212441227
0,cold,A,133,0.9853,23,-2.559623851325697
0,cold,A,134,0.2864,32,-0.8129555897294267
0,cold,A,135,0.2433,13,-1.4371575460984156
0,cold,A,136,0.4825,24,-1.8857049322493065
0,cold,A,137,0.9672,28,-3.0577831901090184
0,cold,A,138,0.9541,39,-3.1042604283549085
0,cold,A,139,0.603,22,-2.827099979601123
0,cold,A,140,0.2907,20,-1.9856434386434558
0,cold,A,141,0.4778,24,-1.8144609201117419
0,cold,A,142,0.3328,22,-1.3261503835912498
0,cold,A,143,0.2567,23,-1.521387677801692
0,cold,A,144,0.4563,14,-0.6958511324981893
0,cold,A,145,0.4952,18,-2.621243914744506
0,cold,A,146,0.9016,15,-3.5863211870193483
0,cold,A,147,0.7065,29,-4.510286386670737
0,cold,A,148,0.0352,27,-2.9720507022597036
0,cold,A,149,0.1307,36,-3.254638326147364
0,cold,A,150,0.8527,39,-2.103298011753792
0,cold,A,151,0.4967,26,-3.1316012468171093
0,cold,A,152,0.8623,34,-1.7094977201572072
0,cold,A,153,0.0267,54,-2.151480578149117
0,cold,A,154,0.1846,28,-0.2036785079677819
0,cold,A,155,0.416,16,-3.438557007522377
0,cold,A,156,0.055,31,-2.361336675682856
0,cold,A,157,0.7276,30,-2.3035604971086285
0,cold,A,158,0.4934,21,-3.6850484701849164
0,cold,A,159,0.763,19,-2.3027457891914405
0,cold,A,160,0.6898,47,-2.8489285048959343
0,cold,A,161,0.58,23,-3.732584739861878
0,cold,A,162,0.5979,22,-1.7100520114383306
0,cold,A,163,0.7976,28,-2.049516144570329
0,cold,A,164,0.5067,25,-2.0285648338496687
0,cold,A,165,0.7853,20,-2.4465668388991615
0,cold,A,166,0.0455,41,-2.347675635365815
0,cold,A,167,0.24,20,-1.2191355351591482
0,cold,A,168,0.9614,26,-2.711079883963696
0,cold,A,169,0.4518,19,-2.262531794289029
0,cold,A,170,0.7261,19,-1.7781744922397258
0,cold,A,171,0.1044,13,-4.560399771560556
0,cold,A,172,0.8947,24,-3.116754427397003
0,cold,A,173,0.9305,13,-2.286102562247274
0,cold,A,174,0.411,20,-2.5150144470389932
0,cold,A,175,0.8974,20,-0.133708970693624
0,cold,A,176,0.8009,47,-1.6444721447813673
0,cold,A,177,0.1083,18,-2.2803627509468547
0,cold,A,178,0.1551,11,-4.713876553557136
0,cold,A,179,0.8743,21,-1.6195268513013918
0,cold,A,180,0.683,40,-1.8234574966758372
0,cold,A,181,0.6263,20,-3.9501059131842338
0,cold,A,182,0.2329,25,-2.680729968729429
0,cold,A,183,0.2844,17,-0.012020432068418492
0,cold,A,184,0.5342,23,-3.6739807752993605
0,cold,A,185,0.4653,20,-1.0920913679758086
0,cold,A,186,0.8334,31,-3.098142276258929
0,cold,A,187,0.2587,16,-0.8892894969540066
0,cold,A,188,0.0879,30,-2.5392333990059948
0,cold,A,189,0.9123,42,-1.7417476811027708
0,cold,A,190,0.4668,23,-2.6016468095244223
0,cold,A,191,0.0529,35,-1.6827545728002276
0,cold,A,192,0.96,18,-2.552188819481267
0,cold,A,193,0.6616,31,-2.5201190698726643
0,cold,A,194,0.4891,16,-3.268269448191859
0,cold,A,195,0.5942,26,-2.0276436106285893
0,cold,A,196,0.0214,54,-0.38855892631483535
0,cold,A,197,0.1337,23,-2.654532210658426
0,cold,A,198,0.3946,53,-2.4516530822312355
0,cold,A,199,0.8481,42,-3.0943730505137603
0,cold,B,0,0.022,22,-0.008028756620743397
0,cold,B,1,0.07,29,-0.004044009148291762
0,cold,B,2,0.1366,18,-0.007196037125443884
0,cold,B,3,0.1742,16,-0.021010975432091072
0,cold,B,4,0.2432,16,-0.022075200729887
0,cold,B,5,0.3148,39,-0.0006151546954359405
0,cold,B,6,0.4007,38,-0.0035052047810734763
0,cold,B,7,0.5631,63,-0.004960649508012423
0,cold,B,8,0.721,30,-0.011800606720741295
0,cold,B,9,0.9324,35,-0.008883436778679815
0,warm,A,0,0.773,17,-2.0190159200411633
0,warm,A,1,0.2078,17,-3.655198774574434
0,warm,A,2,0.8144,39,-3.267935875606222
0,warm,A,3,0.9518,28,-2.9053037337497307
0,warm,A,4,0.556,20,-1.5562054784968495
0,warm,A,5,0.172,15,-3.376301164428393
0,warm,A,6,0.1425,15,-3.0453451948861283
0,warm,A,7,0.3159,23,-3.1182541988952006
0,warm,A,8,0.0071,18,-0.08486169420858561
0,warm,A,9,0.3213,33,-3.592662143831452
0,warm,A,10,0.3132,40,-2.2482566811901052
0,warm,A,11,0.8285,33,-2.1988805264470903
0,warm,A,12,0.0919,13,-1.3204977504837399
0,warm,A,13,0.6555,38,-2.0979498550311146
0,warm,A,14,0.653,26,-1.651660233590519
0,warm,A,15,0.2536,11,-1.6356794376942245
0,warm,A,16,0.5547,16,-2.245868949150463
0,warm,A,17,0.639,29,-2.755587588783438
0,warm,A,18,0.1024,24,-2.904652797539408
0,warm,A,19,0.0189,26,-2.120795282114369
0,warm,A,20,0.6459,20,-3.089933878253214
0,warm,A,21,0.5616,15,-0.022363446606323122
0,warm,A,22,0.965,26,-0.7953653937578425
0,warm,A,23,0.0585,24,-3.551766898133792
0,warm,A,24,0.1171,20,-1.8253872476518154
0,warm,A,25,0.7381,21,-2.1383618133231286
0,warm,A,26,0.086,19,-2.6415546274449873
0,warm,A,27,0.0809,17,-0.7423316848135608
0,warm,A,28,0.0647,66,-2.71882955543289
0,warm,A,29,0.8555,31,-2.389694192176384
0,warm,A,30,0.5052,15,-0.6184882145025767
0,warm,A,31,0.6714,24,-2.6514920937576485
0,warm,A,32,0.3195,22,-4.0619377344846725
0,warm,A,33,0.5744,28,-2.9522655635539974
0,warm,A,34,0.6053,48,-2.7649163945085697
0,warm,A,35,0.5157,32,-1.4177290420193458
0,warm,A,36,0.5244,32,-1.4735367528156758
0,warm,A,37,0.8359,20,-2.333667738037184
0,warm,A,38,0.6791,16,-2.128055758337723
0,warm,A,39,0.445,18,-4.62682697797815
0,warm,A,40,0.768,18,-1.6226685266527865
0,warm,A,41,0.0026,22,-2.2958430906080385
0,warm,A,42,0.6666,16,-2.101044609269593
0,warm,A,43,0.8197,29,-2.428349582125144
0,warm,A,44,0.1403,30,-1.291070934125067
0,warm,A,45,0.936,29,-1.2152217399682208
0,warm,A,46,0.0717,48,-4.057768068664397
0,warm,A,47,0.0438,19,-1.7734459939559823
0,warm,A,48,0.6093,18,-1.248529623547155
0,warm,A,49,0.3586,31,-2.850913601236478
0,warm,A,50,0.2098,33,-1.991205141117627
0,warm,A,51,0.0993,15,-3.2994980295499166
0,warm,A,52,0.6003,32,-1.5826447345825727
0,warm,A,53,0.9584,16,-2.0435497945800307
0,warm,A,54,0.7749,32,-3.7460710931336507
0,warm,A,55,0.4905,35,-2.7113655680861224
0,warm,A,56,0.2473,22,-2.010130951519717
0,warm,A,57,0.4995,33,-3.6082539707422256
0,warm,A,58,0.577,16,-3.4682652573101223
0,warm,A,59,0.2452,23,-2.195782651638855
0,warm,A,60,0.2966,43,-2.2936349896021015
0,warm,A,61,0.9958,15,-2.3771498372157414
0,warm,A,62,0.1761,23,-3.2974106151124705
0,warm,A,63,0.4477,16,-3.5308287544175982
0,warm,A,64,0.1646,21,-2.17121343474303
0,warm,A,65,0.7436,44,-1.9989782943633723
0,warm,A,66,0.3921,27,-2.670125428794159
0,warm,A,67,0.9769,22,-2.644807972621989
0,warm,A,68,0.3888,37,-3.35813772728717
0,warm,A,69,0.1799,20,-2.872204285627231
0,warm,A,70,0.7001,15,-1.7085351605278751
0,warm,A,71,0.6582,31,-1.31111415693604
0,warm,A,72,0.8413,22,-2.0913575786292893
0,warm,A,73,0.344,24,-2.0226408302939185
0,warm,A,74,0.7469,45,-2.253946787311644
0,warm,A,75,0.7303,26,-0.22234657549807496
0,warm,A,76,0.1782,18,-1.0316431922773417
0,warm,A,77,0.702,18,-2.728032769014438
0,warm,A,78,0.5409,29,-3.218321644493824
0,warm,A,79,0.9834,30,-1.8819630292244256
0,warm,A,80,0.7947,39,-2.3950694484982447
0,warm,A,81,0.407,18,-1.6330736466786928
0,warm,A,82,0.7191,29,-1.3441527858503206
0,warm,A,83,0.3179,22,-2.7492528828707608
0,warm,A,84,0.0,34,-1.9267889552763389
0,warm,A,85,0.9924,49,-2.546087147962606
0,warm,A,86,0.4594,32,-1.944789420638699
0,warm,A,87,0.2732,15,-2.341229774057865
0,warm,A,88,0.9188,20,-2.9306307839229704
0,warm,A,89,0.6345,21,-2.6887605739258498
0,warm,A,90,0.8174,25,-2.12275626629591
0,warm,A,91,0.1968,18,-2.313871543026633
0,warm,A,92,0.8806,39,-2.891125864994067
0,warm,A,93,0.1704,16,-2.10900398530066
0,warm,A,94,0.4492,31,-3.9626026712808637
0,warm,A,95,0.3757,181,-2.6013492892421275
0,warm,A,96,0.8829,31,-2.4984455593681383
0,warm,A,97,0.704,33,-2.385736991736022
0,warm,A,98,0.8042,21,-3.03904128074646
0,warm,A,99,0.3568,14,-0.8459711984573265
0,warm,A,100,0.3981,89,-2.6104118595164
0,warm,A,101,0.5711,19,-1.6032069048501159
0,warm,A,102,0.2236,25,-2.7180864890059455
0,warm,A,103,0.3076,40,-1.6265455170476344
0,warm,A,104,0.9151,20,-2.19490405023098
0,warm,A,105,0.5317,19,-3.2028691076036346
0,warm,A,106,0.0935,31,-2.921750570977888
0,warm,A,107,0.9386,29,-2.563635039849785
0,warm,A,108,0.8395,19,-3.6353682716818234
0,warm,A,109,0.5381,15,-5.829012240966161
0,warm,A,110,0.7327,24,-3.5761128282465506
0,warm,A,111,0.544,31,-0.8379511293174038
0,warm,A,112,0.6863,49,-2.774444653761896
0,warm,A,113,0.932,16,-3.5884325113147497
0,warm,A,114,0.8702,27,-2.336533378119822
0,warm,A,115,0.2682,33,-3.2766635235977555
0,warm,A,116,0.3532,43,-2.0040793702477417
0,warm,A,117,0.1613,53,-2.835847442126218
0,warm,A,118,0.3297,32,-4.086374479113147
0,warm,A,119,0.4038,36,-3.1067727943623646
0,warm,A,120,0.7875,41,-2.620260592852435
0,warm,A,121,0.2662,21,-2.525309433894498
0,warm,A,122,0.573,11,-3.0471978413618426
0,warm,A,123,0.1664,15,-2.014676163593928
0,warm,A,124,0.347,62,-2.374098822650511
0,warm,A,125,0.1868,22,-1.9486290884458206
0,warm,A,126,0.6696,19,-2.444258168034905
0,warm,A,127,0.2621,18,-0.24427657396558466
0,warm,A,128,0.5855,25,-3.771983726620674
0,warm,A,129,0.2797,19,-0.13849381022277826
0,warm,A,130,0.3669,30,-0.9450968416873365
0,warm,A,131,0.6975,27,-4.4816860445533635
0,warm,A,132,0.3638,27,-1.5286577666389618
0,warm,A,133,0.9853,23,-2.6085573589940476
0,warm,A,134,0.2864,32,-1.9055617223930312
0,warm,A,135,0.2433,13,-1.6912790594192653
0,warm,A,136,0.4825,24,-2.3148322983955345
0,warm,A,137,0.9672,28,-3.24788951714124
0,warm,A,138,0.9541,39,-3.040284808820639
0,warm,A,139,0.603,22,-3.2210376513275234
0,warm,A,140,0.2907,20,-2.491080135619268
0,warm,A,141,0.4778,24,-2.0077806336339563
0,warm,A,142,0.3328,22,-1.788889647460151
0,warm,A,143,0.2567,23,-1.666335505635842
0,warm,A,144,0.4563,14,-0.9054870381660294
0,warm,A,145,0.4952,18,-3.1686262965409293
0,warm,A,146,0.9016,15,-3.591979297995567
0,warm,A,147,0.7065,29,-4.859199651356401
0,warm,A,148,0.0352,27,-3.267092610002254
0,warm,A,149,0.1307,36,-3.803307772717542
0,warm,A,150,0.8527,39,-2.483187041781956
0,warm,A,151,0.4967,26,-3.518119882756414
0,warm,A,152,0.8623,34,-1.9915255454457912
0,warm,A,153,0.0267,54,-2.4829980457132614
0,warm,A,154,0.1846,28,-0.31818052859723267
0,warm,A,155,0.416,16,-4.1494230776588665
0,warm,A,156,0.055,31,-2.288600822092004
0,warm,A,157,0.7276,30,-2.412968669831753
0,warm,A,158,0.4934,21,-4.511992695785704
0,warm,A,159,0.763,19,-2.4406170823464266
0,warm,A,160,0.6898,47,-3.0300007575845465
0,warm,A,161,0.58,23,-4.116127450828967
0,warm,A,162,0.5979,22,-1.7561958803072975
0,warm,A,163,0.7976,28,-2.3020255365492113
0,warm,A,164,0.5067,25,-2.1025212145596743
0,warm,A,165,0.7853,20,-2.45675103305839
0,warm,A,166,0.0455,41,-2.514160832889923
0,warm,A,167,0.24,20,-2.0531442198902368
0,warm,A,168,0.9614,26,-3.045139549562009
0,warm,A,169,0.4518,19,-2.890326683954826
0,warm,A,170,0.7261,19,-2.11363478303936
0,warm,A,171,0.1044,13,-4.382968040971229
0,warm,A,172,0.8947,24,-3.4483474670754126
0,warm,A,173,0.9305,13,-2.391162436168927
0,warm,A,174,0.411,20,-3.2863584868609905
0,warm,A,175,0.8974,20,-0.1563826817076915
0,warm,A,176,0.8009,47,-1.7608655517217406
0,warm,A,177,0.1083,18,-2.6403260876735053
0,warm,A,178,0.1551,11,-5.362246896055612
0,warm,A,179,0.8743,21,-1.7724033567522253
0,warm,A,180,0.683,40,-2.1331645340571415
0,warm,A,181,0.6263,20,-4.140438490192173
0,warm,A,182,0.2329,25,-3.0134978645853696
0,warm,A,183,0.2844,17,-0.10910328620058649
0,warm,A,184,0.5342,23,-4.172498907407989
0,warm,A,185,0.4653,20,-1.491462539276108
0,warm,A,186,0.8334,31,-3.976944893838898
0,warm,A,187,0.2587,16,-1.0913152350840392
0,warm,A,188,0.0879,30,-2.7499149435122185
0,warm,A,189,0.9123,42,-1.9379863552957042
0,warm,A,190,0.4668,23,-3.755596934836712
0,warm,A,191,0.0529,35,-1.9959508727304638
0,warm,A,192,0.96,18,-2.427210451828109
0,warm,A,193,0.6616,31,-2.524325581658031
0,warm,A,194,0.4891,16,-3.9063934221630916
0,warm,A,195,0.5942,26,-2.0584004934263738
0,warm,A,196,0.0214,54,-0.571155426230689
0,warm,A,197,0.1337,23,-2.855949691456297
0,warm,A,198,0.3946,53,-2.508778560924221
0,warm,A,199,0.8481,42,-3.457945483426253
0,warm,B,0,0.022,22,-0.004785131199407095
0,warm,B,1,0.07,29,-0.00256548682829879
0,warm,B,2,0.1366,18,-0.02066352246361526
0,warm,B,3,0.1742,16,-0.03533454573380368
0,warm,B,4,0.2432,16,-0.006903432022227207
0,warm,B,5,0.3148,39,-0.0006969853474028917
0,warm,B,6,0.4007,38,-0.0021993957605828704
0,warm,B,7,0.5631,63,-0.002873497720198458
0,warm,B,8,0.721,30,-0.014348550521147748
0,warm,B,9,0.9324,35,-0.0046895653326958255
0,mismatched,A,0,0.773,17,-2.0675097660997004
0,mismatched,A,1,0.2078,17,-3.681532323141308
0,mismatched,A,2,0.8144,39,-3.3513183175192145
0,mismatched,A,3,0.9518,28,-2.9378266736831784
0,mismatched,A,4,0.556,20,-1.5436842996627091
0,mismatched,A,5,0.172,15,-3.1651910955707234
0,mismatched,A,6,0.1425,15,-2.9345250724504393
0,mismatched,A,7,0.3159,23,-3.162980839205177
0,mismatched,A,8,0.0071,18,-0.07827689224359347
0,mismatched,A,9,0.3213,33,-3.698229721197012
0,mismatched,A,10,0.3132,40,-2.3456540463696003
0,mismatched,A,11,0.8285,33,-2.1291085366921667
0,mismatched,A,12,0.0919,13,-1.3375481952411623
0,mismatched,A,13,0.6555,38,-2.150454240140358
0,mismatched,A,14,0.653,26,-1.6557229145994194
0,mismatched,A,15,0.2536,11,-1.627461745657704
0,mismatched,A,16,0.5547,16,-2.2006879291584482
0,mismatched,A,17,0.639,29,-2.734134919876914
0,mismatched,A,18,0.1024,24,-2.8971423397112326
0,mismatched,A,19,0.0189,26,-2.1400668788969948
0,mismatched,A,20,0.6459,20,-2.8643467207672075
0,mismatched,A,21,0.5616,15,-0.0205599603902859
0,mismatched,A,22,0.965,26,-0.8437379777197538
0,mismatched,A,23,0.0585,24,-3.52689892007038
0,mismatched,A,24,0.1171,20,-1.8509508943185211
0,mismatched,A,25,0.7381,21,-2.2208348828412237
0,mismatched,A,26,0.086,19,-2.6409805492056826
0,mismatched,A,27,0.0809,17,-0.7451997350504184
0,mismatched,A,28,0.0647,66,-2.737355116785748
0,mismatched,A,29,0.8555,31,-2.3246430994402014
0,mismatched,A,30,0.5052,15,-0.6020383937555986
0,mismatched,A,31,0.6714,24,-2.6716232768740156
0,mismatched,A,32,0.3195,22,-4.042390864003789
0,mismatched,A,33,0.5744,28,-3.0480955179248537
0,mismatched,A,34,0.6053,48,-2.7243745053589614
0,mismatched,A,35,0.5157,32,-1.424283941880276
0,mismatched,A,36,0.5244,32,-1.5102240521346175
0,mismatched,A,37,0.8359,20,-2.4413398057222366
0,mismatched,A,38,0.6791,16,-2.1670407131314278
0,mismatched,A,39,0.445,18,-4.641558105332984
0,mismatched,A,40,0.768,18,-1.6991871734046273
0,mismatched,A,41,0.0026,22,-2.35492625602902
0,mismatched,A,42,0.6666,16,-2.1434856237028725
0,mismatched,A,43,0.8197,29,-2.405282226005762
0,mismatched,A,44,0.1403,30,-1.316438844105384
0,mismatched,A,45,0.936,29,-1.2212782848208885
0,mismatched,A,46,0.0717,48,-4.081181847645591
0,mismatched,A,47,0.0438,19,-1.9435753680667596
0,mismatched,A,48,0.6093,18,-1.2944676050166082
0,mismatched,A,49,0.3586,31,-2.798380868329156
0,mismatched,A,50,0.2098,33,-2.078365977444319
0,mismatched,A,51,0.0993,15,-3.3004245489835737
0,mismatched,A,52,0.6003,32,-1.5787111842437298
0,mismatched,A,53,0.9584,16,-2.0372663662055857
0,mismatched,A,54,0.7749,32,-3.77295648684958
0,mismatched,A,55,0.4905,35,-2.738808638359686
0,mismatched,A,56,0.2473,22,-1.9343645969744434
0,mismatched,A,57,0.4995,33,-3.576602253046903
0,mismatched,A,58,0.577,16,-3.5015687751583755
0,mismatched,A,59,0.2452,23,-2.1410327583308453
0,mismatched,A,60,0.2966,43,-2.345153033235219
0,mismatched,A,61,0.9958,15,-2.595312989751498
0,mismatched,A,62,0.1761,23,-3.3635163397892662
0,mismatched,A,63,0.4477,16,-3.5607795347459614
0,mismatched,A,64,0.1646,21,-2.2108996948227286
0,mismatched,A,65,0.7436,44,-2.0125435910608345
0,mismatched,A,66,0.3921,27,-2.6639772258974888
0,mismatched,A,67,0.9769,22,-2.600437822597748
0,mismatched,A,68,0.3888,37,-3.3867286140652926
0,mismatched,A,69,0.1799,20,-2.880011813074816
0,mismatched,A,70,0.7001,15,-1.707773432508111
0,mismatched,A,71,0.6582,31,-1.2959587003138187
0,mismatched,A,72,0.8413,22,-2.177233231211589
0,mismatched,A,73,0.344,24,-2.0463255506474525
0,mismatched,A,74,0.7469,45,-2.2176553183403382
0,mismatched,A,75,0.7303,26,-0.20839226467740865
0,mismatched,A,76,0.1782,18,-1.0821945698957682
0,mismatched,A,77,0.702,18,-2.7507606260995896
0,mismatched,A,78,0.5409,29,-3.193556378394815
0,mismatched,A,79,0.9834,30,-1.9487087429656336
0,mismatched,A,80,0.7947,39,-2.43843938368492
0,mismatched,A,81,0.407,18,-1.6746904000432954
0,mismatched,A,82,0.7191,29,-1.3482165978651932
0,mismatched,A,83,0.3179,22,-2.812351428141648
0,mismatched,A,84,0.0,34,-1.9794452950214583
0,mismatched,A,85,0.9924,49,-2.5912902922065433
0,mismatched,A,86,0.4594,32,-1.957782160359784
0,mismatched,A,87,0.2732,15,-2.3651231755812963
0,mismatched,A,88,0.9188,20,-2.9337896642275156
0,mismatched,A,89,0.6345,21,-2.804090470186479
0,mismatched,A,90,0.8174,25,-2.108688237965107
0,mismatched,A,91,0.1968,18,-2.300573280805515
0,mismatched,A,92,0.8806,39,-2.9226373416873126
0,mismatched,A,93,0.1704,16,-2.0825286861509085
0,mismatched,A,94,0.4492,31,-3.9365874371611542
0,mismatched,A,95,0.3757,181,-2.6035788385438714
0,mismatched,A,96,0.8829,31,-2.4972856910148216
0,mismatched,A,97,0.704,33,-2.439712846496453
0,mismatched,A,98,0.8042,21,-3.0627444563877013
0,mismatched,A,99,0.3568,14,-0.9151344332661081
0,mismatched,A,100,0.3981,89,-2.6076028240645788
0,mismatched,A,101,0.5711,19,-1.557026257738471
0,mismatched,A,102,0.2236,25,-2.6869521878845988
0,mismatched,A,103,0.3076,40,-1.5632515033037635
0,mismatched,A,104,0.9151,20,-2.351478950865567
0,mismatched,A,105,0.5317,19,-3.2245964713296607
0,mismatched,A,106,0.0935,31,-2.90240785529116
0,mismatched,A,107,0.9386,29,-2.5359880657111904
0,mismatched,A,108,0.8395,19,-3.7115557534914267
0,mismatched,A,109,0.5381,15,-5.843619312842687
0,mismatched,A,110,0.7327,24,-3.571054697900157
0,mismatched,A,111,0.544,31,-0.8487258017243396
0,mismatched,A,112,0.6863,49,-2.8499170899134585
0,mismatched,A,113,0.932,16,-3.5780360717326403
0,mismatched,A,114,0.8702,27,-2.3193163689639835
0,mismatched,A,115,0.2682,33,-3.2975032575513152
0,mismatched,A,116,0.3532,43,-2.0388182069846366
0,mismatched,A,117,0.1613,53,-2.8402623812017858
